DateTime,Open,High ,Low ,Close,States,MACD,SIGNAL,UP 2 sigma,MID 2 sigma,LOW 2 sigma,Up 3 sigma,MID 3 SIGMA,LOW 3 sigma,,
2/20/2018 9:45,158.1300049,158.1399994,158.1300049,158.1300049,5,0.012826577,-0.009482293,158.1556639,158.0790024,158.0023408,158.1939947,158.0790024,157.9640101,,
2/20/2018 9:46,158.1300049,158.1300049,158.1199951,158.1199951,4,0.014657288,-0.004560134,158.1605598,158.088002,158.0154442,158.1968387,158.088002,157.9791653,,
2/20/2018 9:47,158.1199951,158.1300049,158.1199951,158.1300049,4,0.016723071,0.000916247,158.1657368,158.0970032,158.0282695,158.2001037,158.0970032,157.9939027,,
2/20/2018 9:48,158.1199951,158.1399994,158.1199951,158.1399994,5,0.018948268,0.006669175,158.1683527,158.1070038,158.0456549,158.1990271,158.1070038,158.0149805,,
2/20/2018 9:49,158.1399994,158.1399994,158.1300049,158.1300049,3,0.019678438,0.012233193,158.164194,158.115004,158.0658139,158.188789,158.115004,158.0412189,,
2/20/2018 9:50,158.1199951,158.1300049,158.1000061,158.1000061,1,0.017633189,0.017453861,158.158793,158.1180038,158.0772146,158.1791876,158.1180038,158.05682,,
2/20/2018 9:51,158.1000061,158.1000061,158.0800018,158.0899963,1,0.015031337,0.022066191,158.152253,158.1200027,158.0877525,158.1683781,158.1200027,158.0716274,,
2/20/2018 9:52,158.0800018,158.0800018,158.0800018,158.0800018,1,0.01202427,0.025691869,158.1567857,158.1180023,158.0792189,158.1761775,158.1180023,158.0598272,,
2/20/2018 9:53,158.0800018,158.0899963,158.0700073,158.0800018,3,0.009531277,0.028528228,158.1568669,158.113002,158.0691371,158.1787994,158.113002,158.0472046,,
2/20/2018 9:54,158.0800018,158.0800018,158.0800018,158.0800018,3,0.007469458,0.03023315,158.154306,158.1080017,158.0616974,158.1774581,158.1080017,158.0385453,,
2/20/2018 9:55,158.0800018,158.1000061,158.0800018,158.0899963,5,0.006566234,0.03054564,158.1489016,158.1040009,158.0591001,158.171352,158.1040009,158.0366497,,
2/20/2018 9:56,158.1000061,158.1199951,158.0899963,158.1100006,5,0.007379533,0.030000708,158.1468666,158.1030014,158.0591362,158.1687992,158.1030014,158.0372036,,
2/20/2018 9:57,158.1100006,158.1100006,158.0899963,158.1000061,5,0.007135354,0.028603145,158.1400024,158.1000015,158.0600006,158.1600029,158.1000015,158.0400002,,
2/20/2018 9:58,158.1100006,158.1199951,158.1000061,158.1100006,5,0.007660013,0.026703121,158.1280522,158.0970016,158.0659511,158.1435775,158.0970016,158.0504258,,
2/20/2018 9:59,158.1199951,158.1300049,158.1100006,158.1100006,5,0.007983777,0.024234299,158.1190851,158.0950012,158.0709173,158.1311271,158.0950012,158.0588754,,
2/20/2018 10:00,158.1100006,158.1300049,158.1100006,158.1199951,5,0.008943738,0.021002797,158.1253534,158.0970001,158.0686468,158.1395301,158.0970001,158.0544702,,
2/20/2018 10:01,158.1199951,158.1300049,158.1000061,158.1000061,3,0.007999356,0.017225219,158.1259992,158.0980011,158.070003,158.1399983,158.0980011,158.0560039,,
2/20/2018 10:02,158.1000061,158.1100006,158.1000061,158.1100006,3,0.007965577,0.013754333,158.1269991,158.101001,158.0750028,158.1399982,158.101001,158.0620037,,
2/20/2018 10:03,158.1100006,158.1499939,158.1000061,158.1499939,5,0.011038684,0.011131425,158.1435485,158.1080002,158.0724518,158.1613227,158.1080002,158.0546776,,
2/20/2018 10:04,158.1499939,158.1799927,158.1399994,158.1799927,5,0.015713657,0.009622694,158.169218,158.1179993,158.0667805,158.1948274,158.1179993,158.0411711,,
2/20/2018 10:05,158.1799927,158.1799927,158.1499939,158.1600037,5,0.017602747,0.008902915,158.1780981,158.125,158.0719019,158.2046471,158.125,158.0453529,,
2/20/2018 10:06,158.1600037,158.1799927,158.1600037,158.1699982,5,0.019679485,0.00905787,158.1892695,158.1309998,158.0727301,158.2184043,158.1309998,158.0435952,,
2/20/2018 10:07,158.1699982,158.1699982,158.1600037,158.1600037,5,0.020285008,0.009656344,158.1936,158.1369995,158.080399,158.2219003,158.1369995,158.0520988,,
2/20/2018 10:08,158.1499939,158.1799927,158.1499939,158.1799927,5,0.022122818,0.010686376,158.2027818,158.1439987,158.0852156,158.2321733,158.1439987,158.0558241,,
2/20/2018 10:09,158.1900024,158.2400055,158.1900024,158.2400055,5,0.028097933,0.012997566,158.2344845,158.1569992,158.0795139,158.2732272,158.1569992,158.0407713,,
2/20/2018 10:10,158.2400055,158.25,158.2200012,158.2400055,5,0.032459087,0.016167107,158.2563854,158.1690002,158.0816151,158.300078,158.1690002,158.0379225,,
2/20/2018 10:11,158.2400055,158.2400055,158.2299957,158.2299957,5,0.034707541,0.019933499,158.2628965,158.1819992,158.1011019,158.3033452,158.1819992,158.0606532,,
2/20/2018 10:12,158.2299957,158.2299957,158.2200012,158.2299957,4,0.036073623,0.023933797,158.2633988,158.1939987,158.1245986,158.2980989,158.1939987,158.0898986,,
2/20/2018 10:13,158.2299957,158.2299957,158.2200012,158.2299957,4,0.03673282,0.028531369,158.2676046,158.2019989,158.1363932,158.3004074,158.2019989,158.1035904,,
2/20/2018 10:14,158.2299957,158.25,158.2299957,158.2400055,4,0.037629176,0.033606897,158.2754104,158.2080002,158.14059,158.3091155,158.2080002,158.1068849,,
2/20/2018 10:15,158.2400055,158.2599945,158.2400055,158.2400055,4,0.037902628,0.038321354,158.2774527,158.2160004,158.154548,158.3081789,158.2160004,158.1238218,,
2/20/2018 10:16,158.2400055,158.25,158.2200012,158.2200012,1,0.036089149,0.041836689,158.2742576,158.2210007,158.1677437,158.3008861,158.2210007,158.1411153,,
2/20/2018 10:17,158.2299957,158.2299957,158.2100067,158.2200012,1,0.03425706,0.044648879,158.2617058,158.2270004,158.1922951,158.2790584,158.2270004,158.1749424,,
2/20/2018 10:18,158.2100067,158.2200012,158.2100067,158.2100067,1,0.031633986,0.046565403,158.2500031,158.2300018,158.2100006,158.2600037,158.2300018,158.2,,
2/20/2018 10:19,158.2100067,158.2200012,158.2100067,158.2100067,1,0.02921837,0.047931968,158.2490007,158.227002,158.2050032,158.2600001,158.227002,158.1940038,,
2/20/2018 10:20,158.2100067,158.2200012,158.1999969,158.2100067,1,0.026992821,0.048525417,158.2462697,158.2240021,158.2017345,158.2574035,158.2240021,158.1906007,,
2/20/2018 10:21,158.2100067,158.2299957,158.2100067,158.2299957,3,0.026536111,0.047756428,158.2462697,158.2240021,158.2017345,158.2574035,158.2240021,158.1906007,,
2/20/2018 10:22,158.2299957,158.2299957,158.2200012,158.2200012,3,0.025078602,0.045961674,158.245,158.2230026,158.2010053,158.2559986,158.2230026,158.1900066,,
2/20/2018 10:23,158.2200012,158.2200012,158.1999969,158.2100067,3,0.0228536,0.043346562,158.2437171,158.2210037,158.1982904,158.2550738,158.2210037,158.1869337,,
2/20/2018 10:24,158.2100067,158.2200012,158.1999969,158.2100067,3,0.020849925,0.040152045,158.2375959,158.2180038,158.1984118,158.2473919,158.2180038,158.1886158,,
2/20/2018 10:25,158.2100067,158.2299957,158.2100067,158.2299957,5,0.020637054,0.036673391,158.2326148,158.2170029,158.2013909,158.2404207,158.2170029,158.193585,,
2/20/2018 10:26,158.2299957,158.2599945,158.2299957,158.2299957,5,0.020235094,0.03287748,158.2354283,158.2180023,158.2005763,158.2441413,158.2180023,158.1918633,,
2/20/2018 10:27,158.2299957,158.2599945,158.2299957,158.25,5,0.021285351,0.028853528,158.2469947,158.2210022,158.1950097,158.259991,158.2210022,158.1820134,,
2/20/2018 10:28,158.25,158.2599945,158.2400055,158.2400055,5,0.021068351,0.024967733,158.2511259,158.2240021,158.1968782,158.2646879,158.2240021,158.1833163,,
2/20/2018 10:29,158.25,158.25,158.2299957,158.2400055,4,0.020658242,0.021500104,158.2539055,158.227002,158.2000984,158.2673573,158.227002,158.1866466,,
2/20/2018 10:30,158.2400055,158.2400055,158.2299957,158.2299957,3,0.01930301,0.018674513,158.2534113,158.2290009,158.2045904,158.2656165,158.2290009,158.1923852,,
2/20/2018 10:31,158.2299957,158.25,158.2200012,158.25,5,0.019617024,0.016388315,158.2584941,158.2310013,158.2035085,158.2722405,158.2310013,158.1897621,,
2/20/2018 10:32,158.2599945,158.2700043,158.25,158.2700043,5,0.021235273,0.014790038,158.2708718,158.2360016,158.2011313,158.2883069,158.2360016,158.1836962,,
2/20/2018 10:33,158.2700043,158.2700043,158.2599945,158.2599945,5,0.021462634,0.013242236,158.2738021,158.2410004,158.2081986,158.290203,158.2410004,158.1917978,,
2/20/2018 10:34,158.2599945,158.2700043,158.2400055,158.2400055,3,0.019801613,0.011875762,158.2696149,158.2440002,158.2183856,158.2824222,158.2440002,158.2055783,,
2/20/2018 10:35,158.2400055,158.25,158.2400055,158.2400055,3,0.018274583,0.011282562,158.2690851,158.2450012,158.2209173,158.2811271,158.2450012,158.2088754,,
2/20/2018 10:36,158.2400055,158.25,158.2299957,158.25,3,0.017667218,0.011397676,158.2690007,158.2470016,158.2250026,158.2800002,158.2470016,158.2140031,,
2/20/2018 10:37,158.25,158.25,158.2299957,158.2400055,3,0.016192744,0.011579599,158.268272,158.2460022,158.2237324,158.2794069,158.2460022,158.2125975,,
2/20/2018 10:38,158.25,158.2599945,158.2400055,158.2599945,4,0.016447561,0.011994357,158.2713226,158.2480011,158.2246796,158.2829833,158.2480011,158.2130189,,
2/20/2018 10:39,158.2700043,158.2700043,158.25,158.2599945,4,0.016459768,0.012261978,158.2736616,158.25,158.2263384,158.2854925,158.25,158.2145075,,
2/20/2018 10:40,158.2599945,158.2599945,158.2400055,158.2400055,2,0.01468719,0.012476076,158.2718757,158.251001,158.2301263,158.282313,158.251001,158.2196889,,
2/20/2018 10:41,158.2400055,158.2400055,158.2299957,158.2299957,1,0.012332544,0.012557522,158.2734103,158.2490005,158.2245908,158.2856151,158.2490005,158.212386,,
2/20/2018 10:42,158.2400055,158.2400055,158.2299957,158.2299957,1,0.010347194,0.012545799,158.2673563,158.2449997,158.2226431,158.2785346,158.2449997,158.2114648,,
2/20/2018 10:43,158.2400055,158.2400055,158.2299957,158.2400055,2,0.009472303,0.012215966,158.2630974,158.2430008,158.2229042,158.2731457,158.2430008,158.2128559,,
2/20/2018 10:44,158.2400055,158.2599945,158.2400055,158.2599945,4,0.010273466,0.011400748,158.2673563,158.2449997,158.2226431,158.2785346,158.2449997,158.2114648,,
2/20/2018 10:45,158.2599945,158.2799988,158.25,158.2599945,4,0.010784081,0.010364053,158.270743,158.2469986,158.2232542,158.2826152,158.2469986,158.211382,,
2/20/2018 10:46,158.2700043,158.2899933,158.2599945,158.2700043,5,0.01185974,0.009573157,158.2764925,158.248999,158.2215056,158.2902392,158.248999,158.2077588,,
2/20/2018 10:47,158.2799988,158.2899933,158.2700043,158.2700043,5,0.012567339,0.009132661,158.2813932,158.2519989,158.2226046,158.2960904,158.2519989,158.2079074,,
2/20/2018 10:48,158.2799988,158.2899933,158.2799988,158.2799988,5,0.013775791,0.008818725,158.2877046,158.2539993,158.220294,158.3045573,158.2539993,158.2034414,,
2/20/2018 10:49,158.2700043,158.2799988,158.2700043,158.2700043,4,0.013768312,0.008606036,158.2899306,158.2550003,158.22007,158.3073957,158.2550003,158.2026049,,
2/20/2018 10:50,158.2799988,158.2799988,158.2400055,158.2400055,2,0.011212483,0.007871975,158.2899306,158.2550003,158.22007,158.3073957,158.2550003,158.2026049,,
2/20/2018 10:51,158.25,158.25,158.2299957,158.2299957,1,0.008283776,0.006784746,158.2899306,158.2550003,158.22007,158.3073957,158.2550003,158.2026049,,
2/20/2018 10:52,158.2400055,158.2400055,158.2200012,158.2200012,1,0.00509752,0.005658439,158.2921586,158.2540009,158.2158431,158.3112374,158.2540009,158.1967643,,
2/20/2018 10:53,158.2200012,158.2299957,158.2100067,158.2200012,1,0.002543075,0.004821579,158.2947093,158.2520004,158.2092916,158.3160637,158.2520004,158.1879371,,
2/20/2018 10:54,158.2100067,158.2200012,158.1999969,158.2200012,1,0.000512748,0.004139394,158.2943054,158.2480011,158.2016968,158.3174575,158.2480011,158.1785447,,
2/20/2018 10:55,158.2200012,158.2200012,158.1999969,158.2200012,1,-0.001083808,0.003414121,158.2923357,158.2440018,158.1956678,158.3165027,158.2440018,158.1715009,,
2/20/2018 10:56,158.2200012,158.2200012,158.2100067,158.2200012,1,-0.002322319,0.002244228,158.2858642,158.2390015,158.1921387,158.3092955,158.2390015,158.1687074,,
2/20/2018 10:57,158.2200012,158.2200012,158.2100067,158.2100067,1,-0.00406348,0.000782825,158.277767,158.2330017,158.1882364,158.3001497,158.2330017,158.1658537,,
2/20/2018 10:58,158.2200012,158.2200012,158.2100067,158.2100067,1,-0.00538133,-0.000924737,158.2597071,158.2260025,158.1922979,158.2765593,158.2260025,158.1754457,,
2/20/2018 10:59,158.2200012,158.2200012,158.2100067,158.2200012,1,-0.005555226,-0.002816531,158.2376133,158.2210022,158.2043911,158.2459189,158.2210022,158.1960855,,
2/20/2018 11:00,158.2200012,158.2400055,158.2100067,158.2400055,3,-0.004032379,-0.00499652,158.2376133,158.2210022,158.2043911,158.2459189,158.2210022,158.1960855,,
2/20/2018 11:01,158.25,158.2599945,158.2400055,158.2599945,4,-0.001198747,-0.007061103,158.2525632,158.2240021,158.1954409,158.2668438,158.2240021,158.1811604,,
2/20/2018 11:02,158.2700043,158.2700043,158.2599945,158.2599945,4,0.001034996,-0.008456499,158.2635477,158.2280014,158.1924551,158.2813208,158.2280014,158.174682,,
2/20/2018 11:03,158.2599945,158.2599945,158.25,158.25,4,0.001976002,-0.009316293,158.2683579,158.2310013,158.1936447,158.2870362,158.2310013,158.1749664,,
2/20/2018 11:04,158.2599945,158.2599945,158.25,158.2599945,4,0.003488022,-0.009337573,158.2752421,158.2350006,158.1947591,158.2953629,158.2350006,158.1746383,,
2/20/2018 11:05,158.2599945,158.2700043,158.2599945,158.2700043,5,0.005431403,-0.008598211,158.2838128,158.2400009,158.1961891,158.3057187,158.2400009,158.1742832,,
2/20/2018 11:06,158.2700043,158.2700043,158.2599945,158.2599945,3,0.006093599,-0.007493928,158.2870746,158.2440002,158.2009259,158.3086118,158.2440002,158.1793887,,
2/20/2018 11:07,158.2700043,158.2700043,158.2599945,158.2700043,5,0.00734147,-0.006084876,158.288983,158.25,158.211017,158.3084745,158.25,158.1915255,,
2/20/2018 11:08,158.2799988,158.2799988,158.2599945,158.2599945,3,0.007436984,-0.004521839,158.2836325,158.2549988,158.226365,158.2979494,158.2549988,158.2120481,,
2/20/2018 11:09,158.2599945,158.2700043,158.25,158.25,1,0.006629782,-0.002681736,158.2754331,158.2579987,158.2405642,158.2841503,158.2579987,158.231847,,
2/20/2018 11:10,158.2599945,158.2599945,158.2400055,158.2599945,2,0.006719089,-0.000376524,158.2726494,158.2599976,158.2473457,158.2789753,158.2599976,158.2410198,,
2/20/2018 11:11,158.2599945,158.2899933,158.2599945,158.2899933,5,0.009105552,0.002403421,158.2849967,158.2629974,158.2409981,158.2959964,158.2629974,158.2299985,,
2/20/2018 11:12,158.2799988,158.2799988,158.2599945,158.2599945,3,0.008478457,0.005037525,158.2849967,158.2629974,158.2409981,158.2959964,158.2629974,158.2299985,,
2/20/2018 11:13,158.2599945,158.2700043,158.25,158.25,2,0.007093239,0.007132112,158.2849967,158.2629974,158.2409981,158.2959964,158.2629974,158.2299985,,
2/20/2018 11:14,158.25,158.2599945,158.2400055,158.25,2,0.00592712,0.008871967,158.2853205,158.261998,158.2386755,158.2969818,158.261998,158.2270142,,
2/20/2018 11:15,158.25,158.2599945,158.2400055,158.2599945,3,0.005743232,0.010507424,158.2837104,158.260997,158.2382836,158.2950671,158.260997,158.226927,,
2/20/2018 11:16,158.2599945,158.2599945,158.25,158.25,2,0.004736427,0.011572333,158.2836592,158.2599976,158.2363359,158.29549,158.2599976,158.2245051,,
2/20/2018 11:17,158.2599945,158.2599945,158.2400055,158.2400055,1,0.00309636,0.011847283,158.2823688,158.2569977,158.2316265,158.2950544,158.2569977,158.218941,,
2/20/2018 11:18,158.25,158.25,158.2400055,158.2400055,1,0.001776122,0.011580214,158.2821946,158.2549988,158.2278029,158.2957926,158.2549988,158.214205,,
2/20/2018 11:19,158.2400055,158.25,158.2200012,158.2299957,1,-7.70E-05,0.010622868,158.2840414,158.2529984,158.2219553,158.299563,158.2529984,158.2064337,,
2/20/2018 11:20,158.2200012,158.2200012,158.1999969,158.2100067,1,-0.003122552,0.009100743,158.2877922,158.2479996,158.2082069,158.3076886,158.2479996,158.1883106,,
2/20/2018 11:21,158.2100067,158.2299957,158.2100067,158.2299957,3,-0.003878524,0.007472757,158.2713892,158.2419998,158.2126105,158.2860839,158.2419998,158.1979158,,
2/20/2018 11:22,158.2299957,158.2400055,158.2299957,158.2299957,3,-0.00442661,0.005593508,158.2664927,158.2389999,158.2115072,158.2802391,158.2389999,158.1977608,,
2/20/2018 11:23,158.2299957,158.25,158.2200012,158.2299957,2,-0.004805576,0.002936388,158.2639045,158.2369995,158.2100946,158.2773569,158.2369995,158.1966421,,
2/20/2018 11:24,158.2200012,158.2400055,158.2200012,158.2299957,2,-0.005047722,0.000156951,158.2606873,158.2349991,158.2093109,158.2735314,158.2349991,158.1964667,,
2/20/2018 11:25,158.2400055,158.2400055,158.2299957,158.2299957,2,-0.005179914,-0.002476885,158.251595,158.2319992,158.2124035,158.2613928,158.2319992,158.2026056,,
2/20/2018 11:26,158.2400055,158.25,158.2299957,158.2400055,4,-0.004425953,-0.004750528,158.2476138,158.2309998,158.2143857,158.2559208,158.2309998,158.2060787,,
2/20/2018 11:27,158.2400055,158.2599945,158.2400055,158.25,5,-0.002987523,-0.006659137,158.251595,158.2319992,158.2124035,158.2613928,158.2319992,158.2026056,,
2/20/2018 11:28,158.25,158.2599945,158.2400055,158.25,5,-0.001826501,-0.008109143,158.2549979,158.2329987,158.2109994,158.2659976,158.2329987,158.1999997,,
2/20/2018 11:29,158.25,158.25,158.25,158.25,5,-0.000896054,-0.009102573,158.2590817,158.2349991,158.2109165,158.271123,158.2349991,158.1988751,,
2/20/2018 11:30,158.2599945,158.2599945,158.2400055,158.25,3,-0.000156859,-0.009653861,158.2578706,158.2389984,158.2201263,158.2673066,158.2389984,158.2106902,,
2/20/2018 11:31,158.2599945,158.2799988,158.2599945,158.2700043,5,0.002019851,-0.009428083,158.2683815,158.2429993,158.2176171,158.2810726,158.2429993,158.2049259,,
2/20/2018 11:32,158.2599945,158.2700043,158.25,158.2700043,4,0.003702233,-0.008324499,158.2753603,158.2470001,158.2186399,158.2895404,158.2470001,158.2044598,,
2/20/2018 11:33,158.2700043,158.2700043,158.2400055,158.2400055,1,0.002585083,-0.007044042,158.2745379,158.2480011,158.2214643,158.2878063,158.2480011,158.2081959,,
2/20/2018 11:34,158.25,158.2599945,158.2400055,158.25,2,0.002477646,-0.005609392,158.2736683,158.2500015,158.2263347,158.2855017,158.2500015,158.2145013,,
2/20/2018 11:35,158.25,158.25,158.2400055,158.2400055,1,0.001567954,-0.004217961,158.2718828,158.2510025,158.2301223,158.2823229,158.2510025,158.2196821,,
2/20/2018 11:36,158.2400055,158.2400055,158.2200012,158.2200012,1,-0.000758419,-0.002963751,158.2764982,158.2490021,158.221506,158.2902462,158.2490021,158.2077579,,
2/20/2018 11:37,158.2299957,158.2299957,158.1900024,158.1900024,1,-0.004965498,-0.001857777,158.2877687,158.2430023,158.1982359,158.3101519,158.2430023,158.1758527,,
2/20/2018 11:38,158.1799927,158.1900024,158.1600037,158.1600037,1,-0.01059812,-0.001537202,158.3004555,158.2340027,158.1675498,158.333682,158.2340027,158.1343234,,
2/20/2018 11:39,158.1699982,158.1699982,158.1499939,158.1499939,1,-0.015688867,-0.002178232,158.3060786,158.2240021,158.1419255,158.3471169,158.2240021,158.1008873,,
2/20/2018 11:40,158.1600037,158.1699982,158.1399994,158.1399994,1,-0.020295836,-0.003678241,158.3068358,158.213002,158.1191682,158.3537527,158.213002,158.0722514,,
2/20/2018 11:41,158.1399994,158.1600037,158.1399994,158.1499939,1,-0.02287671,-0.005698859,158.2932885,158.201001,158.1087135,158.3394322,158.201001,158.0625697,,
2/20/2018 11:42,158.1499939,158.1499939,158.1499939,158.1499939,1,-0.02463806,-0.008212843,158.2731248,158.1889999,158.1048751,158.3151872,158.1889999,158.0628127,,
2/20/2018 11:43,158.1600037,158.1600037,158.1499939,158.1600037,2,-0.024938759,-0.011441975,158.2592089,158.1809998,158.1027906,158.2983134,158.1809998,158.0636861,,
2/20/2018 11:44,158.1499939,158.1699982,158.1499939,158.1699982,2,-0.024092864,-0.015153532,158.2362819,158.1729996,158.1097172,158.2679231,158.1729996,158.0780761,,
2/20/2018 11:45,158.1699982,158.1799927,158.1600037,158.1799927,2,-0.022358281,-0.018738352,158.2126517,158.1669983,158.1213448,158.2354785,158.1669983,158.0985181,,
2/20/2018 11:46,158.1799927,158.1799927,158.1600037,158.1600037,2,-0.022339048,-0.022721508,158.1899138,158.1609985,158.1320832,158.2043715,158.1609985,158.1176256,,
2/20/2018 11:47,158.1600037,158.1699982,158.1499939,158.1600037,3,-0.022069402,-0.026702996,158.1795394,158.1579987,158.1364579,158.1903098,158.1579987,158.1256876,,
2/20/2018 11:48,158.1699982,158.1699982,158.1499939,158.1499939,2,-0.022405139,-0.030439576,158.1789981,158.1569977,158.1349973,158.1899983,158.1569977,158.1239971,,
2/20/2018 11:49,158.1499939,158.1600037,158.1399994,158.1600037,3,-0.021614351,-0.03339042,158.1795394,158.1579987,158.1364579,158.1903098,158.1579987,158.1256876,,
2/20/2018 11:50,158.1699982,158.1699982,158.1600037,158.1600037,3,-0.02074847,-0.035212694,158.177888,158.1599991,158.1421101,158.1868325,158.1599991,158.1331656,,
2/20/2018 11:51,158.1699982,158.1699982,158.1499939,158.1699982,5,-0.019036341,-0.03587559,158.1794339,158.1619995,158.1445651,158.1881511,158.1619995,158.1358479,,
2/20/2018 11:52,158.1799927,158.1999969,158.1699982,158.1900024,5,-0.015882209,-0.035187883,158.1882702,158.1660004,158.1437306,158.199405,158.1660004,158.1325957,,
2/20/2018 11:53,158.1900024,158.1999969,158.1900024,158.1999969,5,-0.012432746,-0.033419694,158.1996626,158.1699997,158.1403368,158.214494,158.1699997,158.1255053,,
2/20/2018 11:54,158.1999969,158.1999969,158.1900024,158.1900024,5,-0.010385775,-0.030876815,158.2039989,158.1720001,158.1400013,158.2199984,158.1720001,158.1240019,,
2/20/2018 11:55,158.1900024,158.1999969,158.1900024,158.1999969,5,-0.007866383,-0.027791317,158.2099991,158.1740005,158.138002,158.2279984,158.1740005,158.1200027,,
2/20/2018 11:56,158.1999969,158.2100067,158.1900024,158.2100067,5,-0.005004355,-0.02434847,158.2194495,158.1790009,158.1385522,158.2396739,158.1790009,158.1183279,,
2/20/2018 11:57,158.1999969,158.2100067,158.1900024,158.1999969,5,-0.003503496,-0.020722269,158.2230513,158.1830002,158.142949,158.2430769,158.1830002,158.1229235,,
2/20/2018 11:58,158.1999969,158.2100067,158.1999969,158.1999969,5,-0.002287683,-0.016616236,158.2224079,158.1880005,158.1535931,158.2396116,158.1880005,158.1363893,,
2/20/2018 11:59,158.1999969,158.1999969,158.1900024,158.1900024,4,-0.002106336,-0.012446791,158.2199131,158.1910004,158.1620876,158.2343695,158.1910004,158.1476312,,
2/20/2018 12:00,158.1900024,158.1999969,158.1900024,158.1900024,4,-0.00194025,-0.007982907,158.2143971,158.1940002,158.1736034,158.2245955,158.1940002,158.163405,,
2/20/2018 12:01,158.1999969,158.1999969,158.1900024,158.1900024,4,-0.001788016,-0.00352718,158.2092663,158.1960007,158.182735,158.2158992,158.1960007,158.1761022,,
2/20/2018 12:02,158.1900024,158.1900024,158.1900024,158.1900024,4,-0.001648367,0.00076814,158.2092663,158.1960007,158.182735,158.2158992,158.1960007,158.1761022,,
2/20/2018 12:03,158.1900024,158.2400055,158.1900024,158.2299957,5,0.001670177,0.004896715,158.2234108,158.1990005,158.1745903,158.2356159,158.1990005,158.1623852,,
2/20/2018 12:04,158.2200012,158.2200012,158.2100067,158.2100067,5,0.002656577,0.008148341,158.2254124,158.201001,158.1765895,158.2376182,158.201001,158.1643838,,
2/20/2018 12:05,158.1999969,158.1999969,158.1900024,158.1900024,1,0.001803341,0.010275308,158.2252979,158.2000015,158.1747051,158.2379461,158.2000015,158.1620569,,
2/20/2018 12:06,158.1900024,158.1999969,158.1799927,158.1999969,2,0.001911583,0.011681938,158.2234108,158.1990005,158.1745903,158.2356159,158.1990005,158.1623852,,
2/20/2018 12:07,158.1999969,158.1999969,158.1900024,158.1900024,1,0.00117732,0.012332908,158.2229781,158.1980011,158.1730241,158.2354666,158.1980011,158.1605356,,
2/20/2018 12:08,158.1900024,158.1900024,158.1799927,158.1799927,1,-0.000209873,0.012122691,158.2231295,158.1960007,158.1688719,158.2366939,158.1960007,158.1553074,,
2/20/2018 12:09,158.1799927,158.1799927,158.1799927,158.1799927,1,-0.001294313,0.01146735,158.2236367,158.1949997,158.1663627,158.2379551,158.1949997,158.1520442,,
2/20/2018 12:10,158.1799927,158.1900024,158.1799927,158.1799927,1,-0.002129196,0.010532793,158.2239347,158.1939987,158.1640627,158.2389027,158.1939987,158.1490947,,
2/20/2018 12:11,158.1799927,158.1900024,158.1600037,158.1600037,1,-0.004353608,0.009438929,158.2272762,158.1909988,158.1547215,158.2454148,158.1909988,158.1365829,,
2/20/2018 12:12,158.1699982,158.1799927,158.1699982,158.1699982,1,-0.005249484,0.008153552,158.2274178,158.1889984,158.150579,158.2466275,158.1889984,158.1313693,,
2/20/2018 12:13,158.1799927,158.1900024,158.1699982,158.1799927,3,-0.005094275,0.00680466,158.2111305,158.1839981,158.1568657,158.2246967,158.1839981,158.1432995,,
2/20/2018 12:14,158.1799927,158.1799927,158.1699982,158.1799927,3,-0.004914619,0.005327957,158.2018767,158.1809967,158.1601167,158.2123166,158.1809967,158.1496768,,
2/20/2018 12:15,158.1799927,158.1900024,158.1799927,158.1799927,3,-0.004717855,0.003159448,158.1999939,158.1799957,158.1599976,158.209993,158.1799957,158.1499985,,
2/20/2018 12:16,158.1900024,158.1900024,158.1799927,158.1799927,3,-0.004509931,0.000770646,158.1929586,158.1779953,158.163032,158.2004403,158.1779953,158.1555503,,
2/20/2018 12:17,158.1799927,158.1900024,158.1799927,158.1799927,3,-0.004295632,-0.001384106,158.1897935,158.1769943,158.1641951,158.1961931,158.1769943,158.1577955,,
2/20/2018 12:18,158.1699982,158.1799927,158.1699982,158.1699982,2,-0.004876064,-0.003454008,158.1892541,158.1759949,158.1627357,158.1958837,158.1759949,158.1561061,,
2/20/2018 12:19,158.1699982,158.1699982,158.1699982,158.1699982,2,-0.00527525,-0.005212575,158.1884045,158.1749954,158.1615864,158.195109,158.1749954,158.1548819,,
2/20/2018 12:20,158.1799927,158.1799927,158.1699982,158.1699982,1,-0.005527886,-0.006632124,158.1872552,158.173996,158.1607368,158.1938848,158.173996,158.1541072,,
2/20/2018 12:21,158.1799927,158.1799927,158.1699982,158.1699982,1,-0.005662824,-0.007703579,158.1849899,158.1749954,158.1650009,158.1899872,158.1749954,158.1600037,,
2/20/2018 12:22,158.1799927,158.1900024,158.1699982,158.1799927,3,-0.004906729,-0.008329866,158.1857874,158.1759949,158.1662023,158.1906837,158.1759949,158.161306,,
2/20/2018 12:23,158.1799927,158.1799927,158.1699982,158.1799927,3,-0.00425843,-0.008343866,158.1857874,158.1759949,158.1662023,158.1906837,158.1759949,158.161306,,
2/20/2018 12:24,158.1799927,158.1799927,158.1699982,158.1699982,1,-0.004499256,-0.008124306,158.1849899,158.1749954,158.1650009,158.1899872,158.1749954,158.1600037,,
